OrderID,Customer Id,Product,Region,OrderDate,Quantity,UnitPrice,Total Sales/ revenue,Average sales
1014,Cus1039,Shoes,South,2/29/2024,10,60,600,306.83083
1015,Cus1096,Hat,East,3/31/2024,11,10,110,159.40254
1018,Cus1335,Gloves,South,6/30/2024,12,25,300,200.30303
1020,Cus1421,Hat,West,8/31/2024,7,50,350,159.43946
1001,Cus1494,Shirt,North,1/31/2023,5,20,100,326.59274
1002,Cus1260,Shoes,South,2/28/2023,10,50,500,306.61023
1003,Cus1473,Hat,East,3/31/2023,7,15,105,159.29693
1005,Cus1428,Jacket,North,5/31/2023,2,60,120,139.95918
1007,Cus1120,Shirt,East,7/31/2023,12,40,480,326.82139
1008,Cus1032,Shoes,West,8/31/2023,4,15,60,306.46461
1009,Cus1024,Hat,North,9/30/2023,7,10,70,159.33757
1010,Cus1235,Socks,South,10/31/2023,9,30,270,120.87221
1012,Cus1336,Gloves,West,12/31/2023,5,20,100,200.20222
1014,Cus1161,Shoes,South,2/29/2024,10,60,600,306.65034
1015,Cus1197,Hat,East,3/31/2024,11,10,110,159.40449
1018,Cus1439,Gloves,South,6/30/2024,12,25,300,200.30364
1019,Cus1082,Shoes,East,7/31/2024,5,15,75,306.42911
1020,Cus1077,Hat,West,8/31/2024,7,50,350,159.44153
1001,Cus1387,Shirt,North,1/31/2023,5,20,100,326.66667
1002,Cus1319,Shoes,South,2/28/2023,10,50,500,306.60377
1004,Cus1069,Socks,West,4/30/2023,3,5,15,120.72081
1006,Cus1394,Gloves,South,6/30/2023,8,25,200,200.20263
1007,Cus1248,Shirt,East,7/31/2023,12,40,480,326.89585
1008,Cus1472,Shoes,West,8/31/2023,4,15,60,306.45770
1009,Cus1102,Hat,North,9/30/2023,7,10,70,159.29857
1012,Cus1494,Gloves,West,12/31/2023,5,20,100,200.20284
1014,Cus1391,Shoes,South,2/29/2024,10,60,600,306.64399
1019,Cus1322,Shoes,East,7/31/2024,5,15,75,306.42209
1020,Cus1207,Hat,West,8/31/2024,7,50,350,159.36562
1001,Cus1170,Shirt,North,1/31/2023,5,20,100,326.74089
1003,Cus1279,Hat,East,3/31/2023,7,15,105,159.22239
1004,Cus1446,Socks,West,4/30/2023,3,5,15,120.82825
1005,Cus1180,Jacket,North,5/31/2023,2,60,120,139.97957
1007,Cus1328,Shirt,East,7/31/2023,12,40,480,326.97062
1008,Cus1106,Shoes,West,8/31/2023,4,15,60,306.59727
1009,Cus1495,Hat,North,9/30/2023,7,10,70,159.26316
1011,Cus1093,Jacket,East,11/30/2023,6,35,210,140.00000
1013,Cus1251,Shirt,North,1/31/2024,8,50,400,326.81542
1015,Cus1166,Hat,East,3/31/2024,11,10,110,159.33032
1016,Cus1416,Socks,West,4/30/2024,4,20,80,120.93591
1020,Cus1185,Hat,West,8/31/2024,7,50,350,159.36747
1001,Cus1182,Shirt,North,1/31/2023,5,20,100,326.74112
1003,Cus1244,Hat,East,3/31/2023,7,15,105,159.22381
1006,Cus1182,Gloves,South,6/30/2023,8,25,200,200.30457
1008,Cus1354,Shoes,West,8/31/2023,4,15,60,306.78409
1009,Cus1228,Hat,North,9/30/2023,7,10,70,159.26471
1011,Cus1005,Jacket,East,11/30/2023,6,35,210,139.92835
1012,Cus1354,Gloves,West,12/31/2023,5,20,100,200.30488
1013,Cus1268,Shirt,North,1/31/2024,8,50,400,326.97154
1015,Cus1400,Hat,East,3/31/2024,11,10,110,159.33208
1016,Cus1020,Socks,West,4/30/2024,4,20,80,120.97760
1017,Cus1384,Jacket,North,5/31/2024,3,30,90,139.85656
1018,Cus1434,Gloves,South,6/30/2024,12,25,300,200.40692
1019,Cus1107,Shoes,East,7/31/2024,5,15,75,306.97119
1020,Cus1229,Hat,West,8/31/2024,7,50,350,159.36934
1001,Cus1441,Shirt,North,1/31/2023,5,20,100,326.89725
1004,Cus1320,Socks,West,4/30/2023,3,5,15,121.01937
1005,Cus1046,Jacket,North,5/31/2023,2,60,120,139.90769
1006,Cus1185,Gloves,South,6/30/2023,8,25,200,200.30550
1007,Cus1059,Shirt,East,7/31/2023,12,40,480,327.12831
1010,Cus1100,Socks,South,10/31/2023,9,30,270,121.12755
1012,Cus1151,Gloves,West,12/31/2023,5,20,100,200.30581
1013,Cus1037,Shirt,North,1/31/2024,8,50,400,326.97248
1014,Cus1023,Shoes,South,2/29/2024,10,60,600,307.14719
1015,Cus1473,Hat,East,3/31/2024,11,10,110,159.22525
1016,Cus1266,Socks,West,4/30/2024,4,20,80,120.97549
1018,Cus1498,Gloves,South,6/30/2024,12,25,300,200.40816
1019,Cus1385,Shoes,East,7/31/2024,5,15,75,306.92483
1020,Cus1050,Hat,West,8/31/2024,7,50,350,159.26248
1002,Cus1097,Shoes,South,2/28/2023,10,50,500,307.10106
1004,Cus1447,Socks,West,4/30/2023,3,5,15,121.01738
1006,Cus1312,Gloves,South,6/30/2023,8,25,200,200.30644
1007,Cus1020,Shirt,East,7/31/2023,12,40,480,326.89796
1008,Cus1311,Shoes,West,8/31/2023,4,15,60,306.95437
1016,Cus1473,Socks,West,4/30/2024,4,20,80,121.12590
1017,Cus1042,Jacket,North,5/31/2024,3,30,90,139.92813
1018,Cus1190,Gloves,South,6/30/2024,12,25,300,200.30675
1019,Cus1278,Shoes,East,7/31/2024,5,15,75,307.14231
1001,Cus1115,Shirt,North,1/31/2023,5,20,100,326.74157
1004,Cus1469,Socks,West,4/30/2023,3,5,15,121.16803
1005,Cus1150,Jacket,North,5/31/2023,2,60,120,139.97945
1006,Cus1171,Gloves,South,6/30/2023,8,25,200,200.20471
1008,Cus1095,Shoes,West,8/31/2023,4,15,60,307.31912
1009,Cus1040,Hat,North,9/30/2023,7,10,70,159.11809
1010,Cus1353,Socks,South,10/31/2023,9,30,270,121.27692
1011,Cus1122,Jacket,East,11/30/2023,6,35,210,140.00000
1015,Cus1117,Hat,East,3/31/2024,11,10,110,159.18561
1016,Cus1337,Socks,West,4/30/2024,4,20,80,121.12423
1018,Cus1147,Gloves,South,6/30/2024,12,25,300,200.20492
1020,Cus1155,Hat,West,8/31/2024,7,50,350,159.22290
1002,Cus1354,Shoes,South,2/28/2023,10,50,500,307.50762
1003,Cus1418,Hat,East,3/31/2023,7,15,105,159.07815
1005,Cus1065,Jacket,North,5/31/2023,2,60,120,139.92791
1006,Cus1024,Gloves,South,6/30/2023,8,25,200,200.10256
1007,Cus1382,Shirt,East,7/31/2023,12,40,480,326.97342
1008,Cus1328,Shoes,West,8/31/2023,4,15,60,307.36079
1009,Cus1359,Hat,North,9/30/2023,7,10,70,159.11921
1014,Cus1207,Shoes,South,2/29/2024,10,60,600,307.54962
1017,Cus1428,Jacket,North,5/31/2024,3,30,90,139.94845
1018,Cus1200,Gloves,South,6/30/2024,12,25,300,200.10267
1019,Cus1184,Shoes,East,7/31/2024,5,15,75,307.32620
1002,Cus1273,Shoes,South,2/28/2023,10,50,500,307.50382
1003,Cus1425,Hat,East,3/31/2023,7,15,105,159.18693
1004,Cus1234,Socks,West,4/30/2023,3,5,15,121.16650
1005,Cus1434,Jacket,North,5/31/2023,2,60,120,140.00000
1006,Cus1392,Gloves,South,6/30/2023,8,25,200,200.00000
1010,Cus1435,Socks,South,10/31/2023,9,30,270,121.27572
1011,Cus1114,Jacket,East,11/30/2023,6,35,210,140.02066
1014,Cus1117,Shoes,South,2/29/2024,10,60,600,307.35654
1016,Cus1087,Socks,West,4/30/2024,4,20,80,121.12255
1018,Cus1113,Gloves,South,6/30/2024,12,25,300,200.00000
1019,Cus1160,Shoes,East,7/31/2024,5,15,75,307.13247
1020,Cus1355,Hat,West,8/31/2024,7,50,350,159.22814
1001,Cus1237,Shirt,North,1/31/2023,5,20,100,326.81679
1002,Cus1457,Shoes,South,2/28/2023,10,50,500,307.31034
1003,Cus1182,Hat,East,3/31/2023,7,15,105,159.08295
1004,Cus1244,Socks,West,4/30/2023,3,5,15,121.16495
1005,Cus1413,Jacket,North,5/31/2023,2,60,120,139.94829
1006,Cus1129,Gloves,South,6/30/2023,8,25,200,199.89701
1007,Cus1492,Shirt,East,7/31/2023,12,40,480,327.04918
1010,Cus1045,Socks,South,10/31/2023,9,30,270,121.27451
1011,Cus1157,Jacket,East,11/30/2023,6,35,210,139.96894
1012,Cus1444,Gloves,West,12/31/2023,5,20,100,199.89691
1013,Cus1275,Shirt,North,1/31/2024,8,50,400,326.89231
1014,Cus1408,Shoes,South,2/29/2024,10,60,600,307.16258
1015,Cus1015,Hat,East,3/31/2024,11,10,110,159.12414
1016,Cus1057,Socks,West,4/30/2024,4,20,80,121.12087
1017,Cus1032,Jacket,North,5/31/2024,3,30,90,139.89637
1018,Cus1293,Gloves,South,6/30/2024,12,25,300,200.00000
1019,Cus1209,Shoes,East,7/31/2024,5,15,75,306.93784
1020,Cus1427,Hat,West,8/31/2024,7,50,350,159.16159
1001,Cus1475,Shirt,North,1/31/2023,5,20,100,326.81725
1002,Cus1213,Shoes,South,2/28/2023,10,50,500,307.11598
1003,Cus1130,Hat,East,3/31/2023,7,15,105,159.01602
1005,Cus1486,Jacket,North,5/31/2023,2,60,120,139.94813
1008,Cus1151,Shoes,West,8/31/2023,4,15,60,306.96772
1010,Cus1228,Socks,South,10/31/2023,9,30,270,121.16339
1011,Cus1052,Jacket,East,11/30/2023,6,35,210,139.96885
1012,Cus1084,Gloves,West,12/31/2023,5,20,100,199.89669
1014,Cus1160,Shoes,South,2/29/2024,10,60,600,307.15769
1017,Cus1395,Jacket,North,5/31/2024,3,30,90,139.89605
1019,Cus1120,Shoes,East,7/31/2024,5,15,75,306.93226
1020,Cus1042,Hat,West,8/31/2024,7,50,350,159.05725
1002,Cus1172,Shoes,South,2/28/2023,10,50,500,307.11094
1003,Cus1251,Hat,East,3/31/2023,7,15,105,158.91138
1004,Cus1499,Socks,West,4/30/2023,3,5,15,121.00932
1005,Cus1338,Jacket,North,5/31/2023,2,60,120,139.94797
1007,Cus1180,Shirt,East,7/31/2023,12,40,480,327.05036
1008,Cus1069,Shoes,West,8/31/2023,4,15,60,306.96222
1009,Cus1485,Hat,North,9/30/2023,7,10,70,158.95260
1010,Cus1158,Socks,South,10/31/2023,9,30,270,121.11917
1011,Cus1001,Jacket,East,11/30/2023,6,35,210,139.96875
1012,Cus1408,Gloves,West,12/31/2023,5,20,100,200.00000
1013,Cus1021,Shirt,North,1/31/2024,8,50,400,326.89300
1016,Cus1024,Socks,West,4/30/2024,4,20,80,120.96473
1017,Cus1363,Jacket,North,5/31/2024,3,30,90,139.89572
1018,Cus1337,Gloves,South,6/30/2024,12,25,300,200.10352
1003,Cus1096,Hat,East,3/31/2023,7,15,105,159.02066
1004,Cus1471,Socks,West,4/30/2023,3,5,15,121.00727
1007,Cus1015,Shirt,East,7/31/2023,12,40,480,326.81771
1008,Cus1157,Shoes,West,8/31/2023,4,15,60,307.15278
1009,Cus1304,Hat,North,9/30/2023,7,10,70,159.06202
1010,Cus1165,Socks,South,10/31/2023,9,30,270,121.11746
1011,Cus1392,Jacket,East,11/30/2023,6,35,210,139.94781
1012,Cus1389,Gloves,West,12/31/2023,5,20,100,200.00000
1014,Cus1311,Shoes,South,2/29/2024,10,60,600,307.34363
1016,Cus1037,Socks,West,4/30/2024,4,20,80,120.96254
1017,Cus1067,Jacket,North,5/31/2024,3,30,90,139.87461
1018,Cus1020,Gloves,South,6/30/2024,12,25,300,200.10373
1019,Cus1224,Shoes,East,7/31/2024,5,15,75,307.11747
1003,Cus1032,Hat,East,3/31/2023,7,15,105,159.13027
1004,Cus1073,Socks,West,4/30/2023,3,5,15,121.00521
1005,Cus1192,Jacket,North,5/31/2023,2,60,120,139.92678
1007,Cus1375,Shirt,East,7/31/2023,12,40,480,326.65979
1010,Cus1160,Socks,South,10/31/2023,9,30,270,121.11575
1013,Cus1295,Shirt,North,1/31/2024,8,50,400,326.50155
1014,Cus1332,Shoes,South,2/29/2024,10,60,600,307.29698
1015,Cus1133,Hat,East,3/31/2024,11,10,110,159.17178
1016,Cus1329,Socks,West,4/30/2024,4,20,80,120.96033
1017,Cus1495,Jacket,North,5/31/2024,3,30,90,139.94764
1018,Cus1309,Gloves,South,6/30/2024,12,25,300,200.00000
1020,Cus1231,Hat,West,8/31/2024,7,50,350,159.20952
1001,Cus1388,Shirt,North,1/31/2023,5,20,100,326.42562
1002,Cus1109,Shoes,South,2/28/2023,10,50,500,307.07043
1006,Cus1097,Gloves,South,6/30/2023,8,25,200,199.89605
1007,Cus1238,Shirt,East,7/31/2023,12,40,480,326.65977
1009,Cus1029,Hat,North,9/30/2023,7,10,70,159.06298
1010,Cus1429,Socks,South,10/31/2023,9,30,270,121.00313
1012,Cus1326,Gloves,West,12/31/2023,5,20,100,199.89594
1013,Cus1203,Shirt,North,1/31/2024,8,50,400,326.50104
1014,Cus1326,Shoes,South,2/29/2024,10,60,600,306.92099
1015,Cus1031,Hat,East,3/31/2024,11,10,110,159.13144
1016,Cus1089,Socks,West,4/30/2024,4,20,80,120.84728
1017,Cus1211,Jacket,North,5/31/2024,3,30,90,140.00000
1020,Cus1129,Hat,West,8/31/2024,7,50,350,159.16923
1001,Cus1026,Shirt,North,1/31/2023,5,20,100,326.42487
1003,Cus1409,Hat,East,3/31/2023,7,15,105,159.02232
1004,Cus1177,Socks,West,4/30/2023,3,5,15,120.89005
1005,Cus1080,Jacket,North,5/31/2023,2,60,120,140.05247
1006,Cus1166,Gloves,South,6/30/2023,8,25,200,200.00000
1007,Cus1197,Shirt,East,7/31/2023,12,40,480,326.65975
1008,Cus1249,Shoes,West,8/31/2023,4,15,60,306.69380
1009,Cus1147,Hat,North,9/30/2023,7,10,70,159.06394
1010,Cus1425,Socks,South,10/31/2023,9,30,270,121.00105
1012,Cus1428,Gloves,West,12/31/2023,5,20,100,200.00000
1017,Cus1169,Jacket,North,5/31/2024,3,30,90,140.07353
1018,Cus1049,Gloves,South,6/30/2024,12,25,300,200.10438
1019,Cus1134,Shoes,East,7/31/2024,5,15,75,306.88518
1020,Cus1341,Hat,West,8/31/2024,7,50,350,159.13261
1001,Cus1174,Shirt,North,1/31/2023,5,20,100,326.50052
1002,Cus1405,Shoes,South,2/28/2023,10,50,500,307.06522
1003,Cus1105,Hat,East,3/31/2023,7,15,105,158.98534
1005,Cus1433,Jacket,North,5/31/2023,2,60,120,140.12618
1008,Cus1279,Shoes,West,8/31/2023,4,15,60,306.91531
1009,Cus1155,Hat,North,9/30/2023,7,10,70,159.02703
1012,Cus1053,Gloves,West,12/31/2023,5,20,100,200.00000
1013,Cus1292,Shirt,North,1/31/2024,8,50,400,326.73597
1014,Cus1106,Shoes,South,2/29/2024,10,60,600,307.10731
1015,Cus1004,Hat,East,3/31/2024,11,10,110,159.09583
1019,Cus1083,Shoes,East,7/31/2024,5,15,75,306.87938
1001,Cus1461,Shirt,North,1/31/2023,5,20,100,326.65973
1002,Cus1281,Shoes,South,2/28/2023,10,50,500,307.05997
1004,Cus1435,Socks,West,4/30/2023,3,5,15,120.84470
1005,Cus1134,Jacket,North,5/31/2023,2,60,120,140.14737
1006,Cus1443,Gloves,South,6/30/2023,8,25,200,200.10460
1007,Cus1475,Shirt,East,7/31/2023,12,40,480,326.89583
1008,Cus1335,Shoes,West,8/31/2023,4,15,60,306.90959
1009,Cus1488,Hat,North,9/30/2023,7,10,70,159.13380
1011,Cus1094,Jacket,East,11/30/2023,6,35,210,140.16860
1015,Cus1337,Hat,East,3/31/2024,11,10,110,159.20279
1019,Cus1208,Shoes,East,7/31/2024,5,15,75,307.10218
1002,Cus1496,Shoes,South,2/28/2023,10,50,500,307.28337
1003,Cus1447,Hat,East,3/31/2023,7,15,105,159.24090
1004,Cus1370,Socks,West,4/30/2023,3,5,15,120.95588
1007,Cus1052,Shirt,East,7/31/2023,12,40,480,326.73618
1009,Cus1380,Hat,North,9/30/2023,7,10,70,159.28295
1010,Cus1396,Socks,South,10/31/2023,9,30,270,121.06730
1011,Cus1310,Jacket,East,11/30/2023,6,35,210,140.09494
1012,Cus1187,Gloves,West,12/31/2023,5,20,100,200.10471
1013,Cus1109,Shirt,North,1/31/2024,8,50,400,326.57620
1016,Cus1197,Socks,West,4/30/2024,4,20,80,120.91053
1017,Cus1469,Jacket,North,5/31/2024,3,30,90,140.02112
1019,Cus1004,Shoes,East,7/31/2024,5,15,75,307.13281
1020,Cus1462,Hat,West,8/31/2024,7,50,350,159.35221
1001,Cus1320,Shirt,North,1/31/2023,5,20,100,326.49948
1002,Cus1050,Shoes,South,2/28/2023,10,50,500,307.31431
1003,Cus1119,Hat,East,3/31/2023,7,15,105,159.20419
1008,Cus1323,Shoes,West,8/31/2023,4,15,60,307.16354
1010,Cus1375,Socks,South,10/31/2023,9,30,270,120.95364
1011,Cus1236,Jacket,East,11/30/2023,6,35,210,140.07400
1012,Cus1463,Gloves,West,12/31/2023,5,20,100,200.20964
1015,Cus1176,Hat,East,3/31/2024,11,10,110,159.24631
1016,Cus1362,Socks,West,4/30/2024,4,20,80,120.79641
1020,Cus1485,Hat,West,8/31/2024,7,50,350,159.28460
1002,Cus1040,Shoes,South,2/28/2023,10,50,500,307.35709
1003,Cus1048,Hat,East,3/31/2023,7,15,105,159.13619
1004,Cus1408,Socks,West,4/30/2023,3,5,15,120.83949
1005,Cus1359,Jacket,North,5/31/2023,2,60,120,140.00000
1006,Cus1354,Gloves,South,6/30/2023,8,25,200,200.31480
1009,Cus1375,Hat,North,9/30/2023,7,10,70,159.17835
1010,Cus1115,Socks,South,10/31/2023,9,30,270,120.95137
1012,Cus1210,Gloves,West,12/31/2023,5,20,100,200.31513
1013,Cus1230,Shirt,North,1/31/2024,8,50,400,326.73640
1014,Cus1495,Shoes,South,2/29/2024,10,60,600,307.20611
1016,Cus1107,Socks,West,4/30/2024,4,20,80,120.79365
1017,Cus1148,Jacket,North,5/31/2024,3,30,90,140.02119
1019,Cus1054,Shoes,East,7/31/2024,5,15,75,306.97647
1020,Cus1087,Hat,West,8/31/2024,7,50,350,159.24786
1001,Cus1169,Shirt,North,1/31/2023,5,20,100,326.65969
1002,Cus1464,Shoes,South,2/28/2023,10,50,500,307.15856
1005,Cus1281,Jacket,North,5/31/2023,2,60,120,140.07423
1006,Cus1201,Gloves,South,6/30/2023,8,25,200,200.42061
1008,Cus1315,Shoes,West,8/31/2023,4,15,60,307.00707
1011,Cus1155,Jacket,East,11/30/2023,6,35,210,140.09554
1012,Cus1223,Gloves,West,12/31/2023,5,20,100,200.42105
1013,Cus1236,Shirt,North,1/31/2024,8,50,400,326.89727
1014,Cus1449,Shoes,South,2/29/2024,10,60,600,307.20126
1016,Cus1435,Socks,West,4/30/2024,4,20,80,120.83686
1017,Cus1484,Jacket,North,5/31/2024,3,30,90,140.02125
1018,Cus1115,Gloves,South,6/30/2024,12,25,300,200.52687
1019,Cus1087,Shoes,East,7/31/2024,5,15,75,306.97089
1020,Cus1088,Hat,West,8/31/2024,7,50,350,159.09906
1001,Cus1036,Shirt,North,1/31/2023,5,20,100,326.82057
1003,Cus1112,Hat,East,3/31/2023,7,15,105,158.95004
1004,Cus1143,Socks,West,4/30/2023,3,5,15,120.88017
1006,Cus1438,Gloves,South,6/30/2023,8,25,200,200.42194
1008,Cus1478,Shoes,West,8/31/2023,4,15,60,307.15354
1009,Cus1447,Hat,North,9/30/2023,7,10,70,158.99219
1011,Cus1008,Jacket,East,11/30/2023,6,35,210,140.07447
1015,Cus1144,Hat,East,3/31/2024,11,10,110,159.06177
1017,Cus1232,Jacket,North,5/31/2024,3,30,90,140.00000
1018,Cus1381,Gloves,South,6/30/2024,12,25,300,200.42239
1020,Cus1279,Hat,West,8/31/2024,7,50,350,159.10016
1001,Cus1393,Shirt,North,1/31/2023,5,20,100,327.05882
1002,Cus1342,Shoes,South,2/28/2023,10,50,500,307.34831
1003,Cus1350,Hat,East,3/31/2023,7,15,105,158.95067
1005,Cus1362,Jacket,North,5/31/2023,2,60,120,140.05330
1008,Cus1179,Shoes,West,8/31/2023,4,15,60,307.19637
1009,Cus1079,Hat,North,9/30/2023,7,10,70,158.99295
1010,Cus1004,Socks,South,10/31/2023,9,30,270,120.99257
1012,Cus1451,Gloves,West,12/31/2023,5,20,100,200.31712
1013,Cus1017,Shirt,North,1/31/2024,8,50,400,327.29758
1015,Cus1241,Hat,East,3/31/2024,11,10,110,159.06275
1017,Cus1343,Jacket,North,5/31/2024,3,30,90,140.07471
1018,Cus1452,Gloves,South,6/30/2024,12,25,300,200.42328
1019,Cus1202,Shoes,East,7/31/2024,5,15,75,307.39148
1020,Cus1080,Hat,West,8/31/2024,7,50,350,159.10126
1006,Cus1294,Gloves,South,6/30/2023,8,25,200,200.31780
1007,Cus1105,Shirt,East,7/31/2023,12,40,480,327.22105
1009,Cus1402,Hat,North,9/30/2023,7,10,70,158.95130
1010,Cus1335,Socks,South,10/31/2023,9,30,270,120.83422
1011,Cus1447,Jacket,East,11/30/2023,6,35,210,140.12821
1012,Cus1104,Gloves,West,12/31/2023,5,20,100,200.31813
1013,Cus1099,Shirt,North,1/31/2024,8,50,400,327.06006
1015,Cus1272,Hat,East,3/31/2024,11,10,110,159.02123
1016,Cus1254,Socks,West,4/30/2024,4,20,80,120.67553
1017,Cus1425,Jacket,North,5/31/2024,3,30,90,140.05348
1018,Cus1384,Gloves,South,6/30/2024,12,25,300,200.42463
1020,Cus1109,Hat,West,8/31/2024,7,50,350,159.05980
1002,Cus1034,Shoes,South,2/28/2023,10,50,500,307.57504
1003,Cus1438,Hat,East,3/31/2023,7,15,105,158.90945
1005,Cus1107,Jacket,North,5/31/2023,2,60,120,140.10707
1006,Cus1065,Gloves,South,6/30/2023,8,25,200,200.31881
1009,Cus1316,Hat,North,9/30/2023,7,10,70,158.95193
1010,Cus1073,Socks,South,10/31/2023,9,30,270,120.71885
1013,Cus1102,Shirt,North,1/31/2024,8,50,400,326.98312
1014,Cus1131,Shoes,South,2/29/2024,10,60,600,307.42292
1016,Cus1451,Socks,West,4/30/2024,4,20,80,120.55970
1018,Cus1449,Gloves,South,6/30/2024,12,25,300,200.31915
1019,Cus1288,Shoes,East,7/31/2024,5,15,75,307.19146
1004,Cus1245,Socks,West,4/30/2023,3,5,15,120.60299
1005,Cus1368,Jacket,North,5/31/2023,2,60,120,140.12862
1006,Cus1205,Gloves,South,6/30/2023,8,25,200,200.21299
1007,Cus1500,Shirt,East,7/31/2023,12,40,480,326.90602
1008,Cus1467,Shoes,West,8/31/2023,4,15,60,307.37530
1010,Cus1364,Socks,South,10/31/2023,9,30,270,120.71581
1013,Cus1415,Shirt,North,1/31/2024,8,50,400,326.74419
1016,Cus1108,Socks,West,4/30/2024,4,20,80,120.55615
1017,Cus1103,Jacket,North,5/31/2024,3,30,90,140.15021
1018,Cus1486,Gloves,South,6/30/2024,12,25,300,200.21322
1001,Cus1413,Shirt,North,1/31/2023,5,20,100,326.66667
1004,Cus1004,Socks,West,4/30/2023,3,5,15,120.59957
1005,Cus1207,Jacket,North,5/31/2023,2,60,120,140.20408
1006,Cus1135,Gloves,South,6/30/2023,8,25,200,200.10672
1007,Cus1064,Shirt,East,7/31/2023,12,40,480,326.90678
1008,Cus1292,Shoes,West,8/31/2023,4,15,60,307.57132
1009,Cus1117,Hat,North,9/30/2023,7,10,70,159.02208
1010,Cus1093,Socks,South,10/31/2023,9,30,270,120.71275
1012,Cus1468,Gloves,West,12/31/2023,5,20,100,200.10684
1014,Cus1147,Shoes,South,2/29/2024,10,60,600,307.76764
1016,Cus1198,Socks,West,4/30/2024,4,20,80,120.55258
1018,Cus1349,Gloves,South,6/30/2024,12,25,300,200.21390
1019,Cus1460,Shoes,East,7/31/2024,5,15,75,307.53571
1001,Cus1145,Shirt,North,1/31/2023,5,20,100,326.74443
1003,Cus1220,Hat,East,3/31/2023,7,15,105,159.09234
1004,Cus1480,Socks,West,4/30/2023,3,5,15,120.59613
1006,Cus1176,Gloves,South,6/30/2023,8,25,200,200.10707
1007,Cus1334,Shirt,East,7/31/2023,12,40,480,326.98514
1008,Cus1230,Shoes,West,8/31/2023,4,15,60,307.72041
1009,Cus1114,Hat,North,9/30/2023,7,10,70,159.13507
1012,Cus1449,Gloves,West,12/31/2023,5,20,100,200.10718
1015,Cus1309,Hat,East,3/31/2024,11,10,110,159.20553
1016,Cus1138,Socks,West,4/30/2024,4,20,80,120.70968
1017,Cus1457,Jacket,North,5/31/2024,3,30,90,140.22581
1020,Cus1152,Hat,West,8/31/2024,7,50,350,159.24446
1001,Cus1196,Shirt,North,1/31/2023,5,20,100,326.82253
1002,Cus1408,Shoes,South,2/28/2023,10,50,500,307.91733
1003,Cus1469,Hat,East,3/31/2023,7,15,105,159.09343
1006,Cus1303,Gloves,South,6/30/2023,8,25,200,200.21459
1007,Cus1278,Shirt,East,7/31/2023,12,40,480,327.06383
1009,Cus1387,Hat,North,9/30/2023,7,10,70,159.13629
1010,Cus1318,Socks,South,10/31/2023,9,30,270,120.75350
1011,Cus1355,Jacket,East,11/30/2023,6,35,210,140.27987
1013,Cus1375,Shirt,North,1/31/2024,8,50,400,326.90096
1014,Cus1099,Shoes,South,2/29/2024,10,60,600,307.76452
1015,Cus1151,Hat,East,3/31/2024,11,10,110,159.20698
1017,Cus1192,Jacket,North,5/31/2024,3,30,90,140.20474
1019,Cus1241,Shoes,East,7/31/2024,5,15,75,307.53185
1001,Cus1193,Shirt,North,1/31/2023,5,20,100,326.82303
1007,Cus1185,Shirt,East,7/31/2023,12,40,480,327.06510
1008,Cus1060,Shoes,West,8/31/2023,4,15,60,307.71713
1009,Cus1258,Hat,North,9/30/2023,7,10,70,159.24603
1010,Cus1032,Socks,South,10/31/2023,9,30,270,120.59267
1013,Cus1390,Shirt,North,1/31/2024,8,50,400,326.90171
1015,Cus1254,Hat,East,3/31/2024,11,10,110,159.31692
1016,Cus1459,Socks,West,4/30/2024,4,20,80,120.43150
1017,Cus1247,Jacket,North,5/31/2024,3,30,90,140.25890
1018,Cus1393,Gloves,South,6/30/2024,12,25,300,200.21482
1019,Cus1487,Shoes,East,7/31/2024,5,15,75,307.91467
1020,Cus1048,Hat,West,8/31/2024,7,50,350,159.35612
1001,Cus1357,Shirt,North,1/31/2023,5,20,100,326.82353
1003,Cus1157,Hat,East,3/31/2023,7,15,105,159.20446
1008,Cus1433,Shoes,West,8/31/2023,4,15,60,308.10056
1009,Cus1483,Hat,North,9/30/2023,7,10,70,159.24761
1010,Cus1245,Socks,South,10/31/2023,9,30,270,120.47516
1011,Cus1357,Jacket,East,11/30/2023,6,35,210,140.31317
1012,Cus1450,Gloves,West,12/31/2023,5,20,100,200.10753
1013,Cus1229,Shirt,North,1/31/2024,8,50,400,327.06638
1015,Cus1382,Hat,East,3/31/2024,11,10,110,159.31873
1016,Cus1393,Socks,West,4/30/2024,4,20,80,120.31351
1017,Cus1352,Jacket,North,5/31/2024,3,30,90,140.23784
1018,Cus1206,Gloves,South,6/30/2024,12,25,300,200.21529
1020,Cus1171,Hat,West,8/31/2024,7,50,350,159.35805
1001,Cus1248,Shirt,North,1/31/2023,5,20,100,326.98821
1002,Cus1309,Shoes,South,2/28/2023,10,50,500,308.29872
1004,Cus1181,Socks,West,4/30/2023,3,5,15,120.35714
1006,Cus1236,Gloves,South,6/30/2023,8,25,200,200.10776
1009,Cus1128,Hat,North,9/30/2023,7,10,70,159.20591
1010,Cus1287,Socks,South,10/31/2023,9,30,270,120.47129
1012,Cus1277,Gloves,West,12/31/2023,5,20,100,200.10787
1013,Cus1015,Shirt,North,1/31/2024,8,50,400,327.23176
1014,Cus1435,Shoes,South,2/29/2024,10,60,600,308.14548
1016,Cus1464,Socks,West,4/30/2024,4,20,80,120.30911
1017,Cus1278,Jacket,North,5/31/2024,3,30,90,140.29221
